date P ETpot Qrain_Nwp Qrain_Pbh Qdrain_Nwp Qdrain_Pbh GWL_Nwp GWL_P GWL_Bh
1973020615  0.072 0.012  0.000  0.000 0.060 0.058 498 462 518
1973020618  0.096 0.000  0.000  0.000 0.060 0.057 498 462 518
1973020621  0.024 0.000  0.000  0.000 0.059 0.058 498 462 518
1973020700  0.036 0.000  0.000  0.000 0.059 0.058 498 462 518
1973020703  0.036 0.000  0.000  0.000 0.059 0.058 498 462 518
1973020706  0.032 0.011  0.000  0.000 0.059 0.058 498 462 518
1973020709  0.000 0.135  0.000  0.000 0.059 0.058 498 462 518
1973020712  0.000 0.139  0.000  0.000 0.059 0.058 498 462 518
1973020715  0.000 0.014  0.000  0.000 0.059 0.058 498 462 518
1973020718  0.000 0.000  0.000  0.000 0.059 0.057 498 462 518
1973020721  0.000 0.000  0.000  0.000 0.059 0.058 498 462 518
1973020800  0.000 0.000  0.000  0.000 0.059 0.058 498 462 518
1973020803  0.695 0.000  0.000  0.004 0.059 0.059 498 462 518
1973020806  1.507 0.007  0.000  0.888 0.059 0.058 498 462 518
1973020809  0.994 0.047  0.000  0.039 0.059 0.058 498 462 518
1973020812  2.407 0.036  0.000  1.331 0.060 0.057 498 462 518
1973020815  1.992 0.009  0.000  1.559 0.061 0.056 498 462 518
1973020818  0.690 0.000  0.000  0.675 0.062 0.056 497 462 518
1973020821  1.043 0.000  0.000  0.585 0.063 0.056 496 461 517
1973020900  1.761 0.000  0.000  0.659 0.065 0.057 494 461 517
1973020903  1.494 0.000  0.000  1.221 0.067 0.057 493 461 517
1973020906  2.201 0.006  0.000  1.934 0.067 0.057 492 461 517
1973020909  0.000 0.194  0.000  0.645 0.068 0.058 491 461 517
1973020912  0.000 0.258  0.000  0.217 0.069 0.058 489 461 517
1973020915  0.000 0.041  0.000  0.046 0.072 0.059 488 461 517
1973020918  0.382 0.000  0.000  0.187 0.073 0.059 488 460 517
1973020921  0.242 0.000  0.000  0.000 0.074 0.058 487 460 517
1973021000  0.036 0.000  0.000  0.000 0.074 0.060 486 460 517
1973021003  0.036 0.000  0.000  0.000 0.074 0.060 486 460 517
1973021006  0.036 0.043  0.000  0.000 0.074 0.060 486 460 517
1973021009  0.402 0.197  0.000  0.125 0.074 0.059 486 460 517
1973021012  3.074 0.128  0.000  2.310 0.074 0.060 486 460 517
1973021015  3.121 0.032  0.000  3.595 0.074 0.061 485 460 517
1973021018  1.063 0.000  0.000  1.117 0.075 0.061 485 460 517
1973021021  0.348 0.000  0.000  0.189 0.075 0.061 484 459 517
1973021100  0.867 0.000  0.000  0.327 0.076 0.061 484 459 517
1973021103  0.729 0.000  0.000  0.559 0.076 0.061 483 459 517
1973021106  0.132 0.075  0.000  0.268 0.077 0.061 483 459 517
1973021109  0.070 0.210  0.000  0.102 0.077 0.062 482 459 517
1973021112  0.000 0.182  0.000  0.126 0.077 0.063 482 458 517
1973021115  0.192 0.033  0.000  0.227 0.078 0.064 481 458 517
1973021118  0.000 0.000  0.000  0.000 0.078 0.064 481 457 517
1973021121  0.000 0.000  0.000  0.000 0.078 0.064 480 457 517
1973021200  0.000 0.000  0.000  0.000 0.079 0.065 480 456 516
1973021203  0.000 0.000  0.000  0.000 0.079 0.067 479 455 516
1973021206  2.450 0.009  0.000  0.811 0.080 0.067 478 455 515
1973021209  7.151 0.049  0.000  5.712 0.081 0.067 476 454 515
1973021212  6.228 0.035  0.000  5.731 0.082 0.069 475 453 514
1973021215  9.771 0.007  0.000  8.732 0.083 0.070 473 451 514
1973021218  0.895 0.000  0.000  1.756 0.085 0.075 473 449 513
1973021221  0.096 0.000  0.000  0.182 0.088 0.083 473 446 512
1973021300  0.000 0.000  0.000  0.135 0.088 0.096 473 444 511
1973021303  0.000 0.000  0.000  0.038 0.090 0.107 473 442 510
1973021306  0.000 0.081  0.000  0.041 0.091 0.112 473 440 508
1973021309  0.585 0.212  0.000  0.039 0.090 0.121 473 438 506
1973021312  1.010 0.182  0.000  0.832 0.090 0.125 472 436 503
1973021315  0.000 0.024  0.000  0.143 0.090 0.129 472 435 500
1973021318  0.096 0.000  0.000  0.068 0.090 0.133 472 434 498
1973021321  0.304 0.000  0.000  0.041 0.090 0.136 472 434 496
1973021400  1.210 0.000  0.000  0.058 0.090 0.142 472 433 496
